region,planting_code,planting_label,scenario,cultivar_id,maturity_class,family,stage,threshold_code,threshold_label,plot_label,threshold_order,n,event_cases,no_event_cases,event_probability_pct,mean_yield_event_kg_ha,mean_yield_no_event_kg_ha,fe_status,beta_event_minus_noevent_kg_ha,associated_penalty_kg_ha,associated_penalty_pct,se_cluster_site,ci95_low_penalty_kg_ha,ci95_high_penalty_kg_ha,p_value
Northeast,A1,April 1,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,4566.098162966302,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,17713,33,99.81404260114955,4561.495511771016,7036.606060606061,ESTIMABLE,-960.53097944466,960.53097944466,13.650486771202448,89.45100268098652,785.2102358089306,1135.8517230803895,6.744066223458245e-27
Northeast,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,9392,8354,52.92460272737518,2754.7701235093696,6602.487072061288,ESTIMABLE,-1261.415990489781,1261.415990489781,19.105164110468582,48.560100996361136,1166.2399414512856,1356.5920395282765,9.155681543172546e-149
Northeast,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,5703,12043,32.13681956497239,1961.3010696124848,5799.607905007058,ESTIMABLE,-1727.3012286204619,1727.3012286204619,29.78306907832866,24.076303696814755,1680.1125404938564,1774.4899167470674,0.0
Northeast,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,6213.561027837259,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,6213.561027837259,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,6213.561027837259,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,17582,164,99.07584807844022,6184.6028324422705,9318.091463414634,ESTIMABLE,-592.1357501047091,592.1357501047091,6.3546891810366475,39.997457099149976,513.7421747171893,670.529325492229,1.3733876669485313e-49
Northeast,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,5214,12532,29.381269018370336,4559.237437667817,6901.850462815193,ESTIMABLE,-926.7203311757601,926.7203311757601,13.427128509500632,26.666881470319964,874.4542039139344,978.9864584375857,1.3049463757823603e-264
Northeast,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,1276,16470,7.190352755550546,2980.5658307210033,6464.034729811779,ESTIMABLE,-913.4503225970336,913.4503225970336,14.131271887885289,64.73931327357134,786.563600196978,1040.3370449970894,3.311255514342597e-45
Northeast,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,4058.500957962358,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,4058.500957962358,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,4058.500957962358,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,15854,1892,89.3384424659078,3981.235019553425,4705.950317124736,ESTIMABLE,161.6853480046047,-161.6853480046047,-3.4357640244572742,12.367911925075807,-185.92600994171673,-137.44468606749265,4.699392781731016e-39
Northeast,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,2737,15009,15.423193959202074,2699.959810010961,4306.240788860017,ESTIMABLE,-270.74528701339955,270.74528701339955,6.287277007681529,17.29579311380806,236.84615542627986,304.6444186005192,3.128468324736527e-55
Northeast,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,272,17474,1.5327397723430631,2227.2095588235293,4087.0068101178895,ESTIMABLE,-293.2252075368762,293.2252075368762,7.174571053098347,68.57190245597117,158.82674837177905,427.6236667019734,1.901348660318748e-05
Northeast,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,2338.3436267327847,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,2338.3436267327847,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,2338.3436267327847,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,7896,9850,44.49453397948834,2431.9924012158053,2263.2724873096445,ESTIMABLE,-104.78584980599075,104.78584980599075,4.62983800640593,10.728201019967278,83.75896218794901,125.81273742403249,1.5550018068101278e-22
Northeast,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,923,16823,5.201172095120027,2515.500541711809,2328.6238483029188,ESTIMABLE,82.20958447814026,-82.20958447814026,-3.5303934784509705,11.159789932020727,-104.08237081993357,-60.336798136346935,1.7504924566734116e-13
Northeast,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,21,17725,0.11833652654119238,2108.5238095238096,2338.615909732017,ESTIMABLE,263.40837474245563,-263.40837474245563,-11.26343037547537,15.831581603482029,-294.43770450358727,-232.37904498132397,3.687817867624987e-62
Northeast,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,6465.37011157444,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,6465.37011157444,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,6465.37011157444,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,17713,33,99.81404260114955,6462.834302489697,7826.484848484848,ESTIMABLE,-1192.7813061702666,1192.7813061702666,15.240319623198154,22.066258844457074,1149.5322335615922,1236.030378778941,0.0
Northeast,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,9392,8354,52.92460272737518,5742.76405451448,7277.761311946373,ESTIMABLE,-161.69526932709982,161.69526932709982,2.221772086172689,11.473097318057537,139.20841179258397,184.18212686161567,4.168274358616872e-45
Northeast,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,5703,12043,32.13681956497239,5283.129054883395,7025.22403055717,ESTIMABLE,-412.5654111195701,412.5654111195701,5.872629959202163,12.983124141291377,387.1189553958265,438.0118668433137,1.3434818446996324e-221
Northeast,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,7853.834497915023,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,7853.834497915023,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,7853.834497915023,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,17582,164,99.07584807844022,7838.043282902969,9546.768292682927,ESTIMABLE,-464.7395323655751,464.7395323655751,4.868029872703335,35.70825461771766,394.7526393640624,534.7264253670878,1.0066775121522911e-38
Northeast,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,5214,12532,29.381269018370336,7410.086114307634,8038.458187041175,ESTIMABLE,-252.64130385903198,252.64130385903198,3.1429074827597643,13.154510211795339,226.85893760964876,278.4236701084152,3.3175598284605784e-82
Northeast,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,1276,16470,7.190352755550546,7102.619122257053,7912.0343047966,ESTIMABLE,-357.372745691449,357.372745691449,4.516825027854025,26.917451834675582,304.61550953989325,410.1299818430047,3.1635990123082164e-40
Northeast,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,4527.385946128705,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,4527.385946128705,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,4527.385946128705,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,15854,1892,89.3384424659078,4503.935536773054,4723.888477801269,ESTIMABLE,132.03708904274427,-132.03708904274427,-2.79509327248557,9.120648288276962,-149.913231203424,-114.16094688206454,1.7001411425118023e-47
Northeast,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,2737,15009,15.423193959202074,4230.219218122032,4581.576454127524,ESTIMABLE,-6.292225445694661,6.292225445694661,0.13733756292609764,9.509073076388692,-12.345215310386667,24.92966620177599,0.5081586652957885
Northeast,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,272,17474,1.5327397723430631,4389.044117647059,4529.539372782419,ESTIMABLE,-181.64504069310613,181.64504069310613,4.0102320731462076,14.106989263431215,153.9958498064877,209.29423157972454,6.124400106596946e-38
Northeast,A1,April 1,Irrigated,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,17746,0,17746,0.0,,2419.287388707314,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,17746,0,17746,0.0,,2419.287388707314,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,17746,0,17746,0.0,,2419.287388707314,LOW_EVENT_COUNT,,,,,,,
Northeast,A1,April 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,17746,7896,9850,44.49453397948834,2604.117654508612,2271.1229441624364,ESTIMABLE,-88.77790383571596,88.77790383571596,3.9089871406524055,10.803742671569456,67.60295730120129,109.95285037023064,2.080862977314834e-16
Northeast,A1,April 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,17746,923,16823,5.201172095120027,3033.0346695557964,2385.6139214171076,ESTIMABLE,189.6135705330248,-189.6135705330248,-7.948208586089662,8.029381317902162,-205.3508687342518,-173.87627233179782,2.7052347274208926e-123
Northeast,A1,April 1,Irrigated,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,17746,21,17725,0.11833652654119238,2252.0,2419.485585331453,ESTIMABLE,362.11529627000493,-362.11529627000493,-14.966623420506867,18.630928509744248,-398.63124514764417,-325.5993473923657,3.8105431402263096e-84
Southwest,A1,April 1,Rainfed,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,1824.716767214479,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,1824.716767214479,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,1824.716767214479,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9542,9542,0,100.0,1838.4853280234752,,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9542,9383,159,98.33368266610773,1800.8329958435468,4060.446540880503,ESTIMABLE,-50.56043203575088,50.56043203575088,1.2451938851234552,173.1578645033105,-288.8227460306044,389.9436101021061,0.7702939731879767
Southwest,A1,April 1,Rainfed,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9542,7532,2010,78.93523370362607,1441.8648433351036,3324.726865671642,ESTIMABLE,-554.3088141573123,554.3088141573123,16.672311337230227,28.454317269783274,498.53937710386106,610.0782512107636,1.6020830755193822e-84
Southwest,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,2510.3677969627624,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,2510.3677969627624,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,2510.3677969627624,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9525,9525,0,100.0,2533.824251968504,,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9525,8786,739,92.24146981627297,2398.7575688595493,4139.637347767253,ESTIMABLE,-732.6138343821834,732.6138343821834,17.697536591637057,25.945733316184324,681.7611315299812,783.4665372343857,2.0915160769067207e-175
Southwest,A1,April 1,Rainfed,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9525,5813,3712,61.028871391076116,1913.2501290211594,3505.644665948276,ESTIMABLE,-977.082336689286,977.082336689286,27.871687800537124,22.023527065916703,933.9170168275461,1020.2476565510258,0.0
Southwest,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,1848.7411067193675,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,1848.7411067193675,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,1848.7411067193675,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9576,9360,216,97.74436090225564,1868.0552350427351,1337.037037037037,ESTIMABLE,126.03558085010982,-126.03558085010982,-9.426483886296303,43.56318617434351,-211.4178568036363,-40.653304896583336,0.003813782308894169
Southwest,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9576,7502,2074,78.34168755221387,1657.5610503865637,2574.1436837029896,ESTIMABLE,-264.0153611044118,264.0153611044118,10.25643450969361,14.383904477673617,235.82342637110708,292.2072958377165,3.0155208960634666e-75
Southwest,A1,April 1,Rainfed,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9576,3670,5906,38.3249791144528,1187.6569482288828,2271.4351506942094,ESTIMABLE,-237.30281133787125,237.30281133787125,10.447263320079614,15.400293811672972,207.11879011565716,267.48683256008536,1.4244355623106023e-53
Southwest,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,1634.2235281880592,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,1634.2235281880592,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990004,VSS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,1634.2235281880592,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9613,8855,758,92.11484448143139,1616.6909090909091,1841.1965699208442,ESTIMABLE,78.30134889267224,-78.30134889267224,-4.252742492130459,33.415759446131005,-143.7950339231431,-12.807663862201366,0.01911676739403385
Southwest,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9613,4486,5127,46.66597316134401,1352.9812750780204,1880.6223912619466,ESTIMABLE,66.36413451960142,-66.36413451960142,-3.528838900778447,14.864868358445946,-95.49874113708451,-37.229527902118335,8.025772046473078e-06
Southwest,A1,April 1,Rainfed,990004,VSS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9613,1292,8321,13.44013315302195,874.703560371517,1752.350438649201,ESTIMABLE,-112.78222340893845,112.78222340893845,6.43605416596218,16.953880052631693,79.5532291075683,146.01121771030859,2.8855621032919226e-11
Southwest,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,5692.018826711046,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,5692.018826711046,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990001,LS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,5692.018826711046,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9613,9613,0,100.0,5692.6109435139915,,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9613,9454,159,98.34598980547176,5684.60736196319,6168.496855345912,ESTIMABLE,-64.35073686726626,64.35073686726626,1.0432158494414545,58.26816360517674,-49.8527652441677,178.55423897870023,0.2694242969552317
Southwest,A1,April 1,Irrigated,990001,LS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9613,7603,2010,79.09081452200145,5563.186110745758,6182.171641791045,ESTIMABLE,-102.0001718704618,102.0001718704618,1.6499084428673547,11.43142225522113,79.59499595815873,124.40534778276486,4.546893655640492e-19
Southwest,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,7157.982733513626,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,7157.982733513626,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990002,MS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,7157.982733513626,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9613,9613,0,100.0,7158.727348382399,,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9613,8874,739,92.3124934983876,7122.319021861618,7595.9228687415425,ESTIMABLE,64.08450762619813,-64.08450762619813,-0.843669804625272,18.350505667496403,-100.05083783258922,-28.11817741980704,0.0004789742009158626
Southwest,A1,April 1,Irrigated,990002,MS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9613,5901,3712,61.38562363466139,7044.233350279614,7340.739493534483,ESTIMABLE,-186.32476640234717,186.32476640234717,2.538228833300198,18.41253779310222,150.2368554638842,222.41267734081012,4.529509905992452e-24
Southwest,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,C0,Tmin ≤ 0°C,≤0°C,0,9614,0,9614,0.0,,4336.211150405658,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm2p2,Tmin ≤ −2.2°C,≤−2.2°C,1,9614,0,9614,0.0,,4336.211150405658,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990003,SS,Cold,late season before/on maturity,Cm4,Tmin ≤ −4°C,≤−4°C,2,9614,0,9614,0.0,,4336.211150405658,LOW_EVENT_COUNT,,,,,,,
Southwest,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H30,Tmax ≥ 30°C,≥30°C,3,9613,9397,216,97.75304275460314,4343.563264871767,4036.435185185185,ESTIMABLE,407.09891395868516,-407.09891395868516,-10.085605126346358,87.77073770649636,-579.1263987599298,-235.07142915744058,3.5144347088079634e-06
Southwest,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H35,Tmax ≥ 35°C,≥35°C,4,9613,7539,2074,78.42504941225424,4325.08276959809,4378.753616200579,ESTIMABLE,165.86523623087592,-165.86523623087592,-3.7879554496330923,13.645325573985318,-192.6095829132105,-139.12088954854136,5.365760540851851e-34
Southwest,A1,April 1,Irrigated,990003,SS,Heat,flowering/silking proxy (ADAT ±7 d),H38,Tmax ≥ 38°C,≥38°C,5,9613,3707,5906,38.5623634661396,4225.684111141084,4406.3195055875385,ESTIMABLE,69.15061324825886,-69.15061324825886,-1.5693508643794618,16.02874633531733,-100.56637878280921,-37.73484771370852,1.6020921695885388e-05
